Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	14.1	14.3	-	426	442
2h	-	10.9	11.1	-	497	552
3h+	-	9.5	-	-	793	-
Kaikki	-	12.0	12.8	-	488	491
Lkm	-	184.0	117	-	184	117
