Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.7	-	-	414	-	-
2h	10.6	-	-	602	-	-
3h+	-	7.9	-	-	885	-
Kaikki	10.6	8.3	-	557	769	-
Lkm	27	12	-	27	12	-
