Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	9.9	8.6	10.9	555	560	641
3h+	9.1	9.5	-	711	803	-
Kaikki	9.5	9.5	10.9	623	709	641
Lkm	32.0	48.0	10	32	48	10
