Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	13.1	16.1	15.7	467	524	510
2h	12.6	13.5	13.1	632	684	667
3h+	11.9	11.4	10.4	939	937	899
Kaikki	12.3	13.1	13.0	724	699	635
Lkm	246.0	196.0	130.0	246	196	130
