Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	15.7	19.0	19.8	496	607	617
2h	12.8	15.3	14.3	662	753	721
3h+	12.5	12.6	14.2	978	1002	1015
Kaikki	13.1	15.7	16.6	735	725	709
Lkm	588.0	456.0	256.0	588	456	256
