Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	11.2	-	-	411	-
2h	9.2	9.6	-	496	521	-
3h+	-	7.4	-	-	699	-
Kaikki	8.7	9.0	9.3	485	539	571
Lkm	36	32.0	8	36	32	8
