Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	15.5	18.2	21.4	538	638	693
2h	12.6	14.5	15.8	632	777	850
3h+	12.1	13.2	14.4	1005	1068	1221
Kaikki	12.5	15.4	17.2	805	760	837
Lkm	1168.0	622.0	430.0	1168	622	430
