Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	-	12.3	-	-	548
3h+	-	10.6	-	-	856	-
Kaikki	-	10.9	10.8	-	763	666
Lkm	-	13	12	-	13	12
