Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	13.8	-	-	462	-
2h	-	9.0	10.9	-	503	614
3h+	-	9.6	7.2	-	924	521
Kaikki	-	10.6	9.8	-	607	533
Lkm	-	48.0	19	-	48	19
