Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.1	11.4	13.9	426	395	454
2h	10.6	10.1	11.0	585	526	550
3h+	10.5	9.9	9.4	813	854	837
Kaikki	10.8	10.4	10.9	617	541	583
Lkm	202.0	154.0	52.0	202	154	52
