Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	11.7	-	-	527	-
3h+	-	-	-	-	-	-
Kaikki	-	9.0	8.1	-	496	776
Lkm	-	12	4	-	12	4
