Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	-	-	-	-	-
3h+	-	-	-	-	-	-
Kaikki	-	7.7	8.0	-	589	505
Lkm	-	4	6	-	4	6
