Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	8.8	10.0	-	285	339	-
2h	7.9	9.9	8.0	486	574	509
3h+	-	6.9	7.0	-	682	730
Kaikki	8.0	7.9	7.3	411	570	631
Lkm	31	34.0	25	31	34	25
