Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	14.9	16.5	-	481	541
2h	11.4	11.7	12.8	600	560	567
3h+	10.4	9.6	-	824	1133	-
Kaikki	10.9	12.4	14.1	701	564	591
Lkm	79	102.0	34	79	102	34
