Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	15.0	-	-	761	-
2h	-	14.7	-	-	931	-
3h+	-	12.1	-	-	1259	-
Kaikki	-	13.3	16.0	-	1022	1046
Lkm	-	56.0	4	-	56	4
