Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	-	-	-	-	-
2h	-	12.2	-	-	672	-
3h+	-	6.0	-	-	538	-
Kaikki	-	9.2	10.5	-	571	789
Lkm	-	19	4	-	19	4
