Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	13.9	-	-	407	-
2h	-	9.8	-	-	466	-
3h+	9.2	-	-	565	-	-
Kaikki	9.2	11.0	14.1	555	450	582
Lkm	15	17	4	15	17	4
