Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	12.6	-	-	406	-
2h	-	11.6	12.9	-	656	726
3h+	-	9.6	-	-	920	-
Kaikki	-	10.6	12.9	-	713	726
Lkm	-	48.0	10	-	48	10
