Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	14.7	-	-	420	-
2h	10.8	9.2	10.7	562	551	535
3h+	9.9	9.0	8.3	982	709	771
Kaikki	10.0	9.7	9.2	721	594	651
Lkm	22	52.0	19	22	52	19
