Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	8.3	-	-	493	-	-
3h+	8.0	6.4	-	588	633	-
Kaikki	8.0	6.7	7.4	553	553	564
Lkm	22.0	27	7	22	27	7
