Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.2	11.6	11.1	364	373	353
2h	8.4	8.3	8.7	467	450	487
3h+	8.0	6.4	6.7	638	633	708
Kaikki	8.7	7.7	7.8	470	497	542
Lkm	88.0	122.0	94.0	88	122	94
