Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	11.5	-	-	423	-
3h+	-	9.0	-	-	853	-
Kaikki	-	9.4	-	-	582	-
Lkm	-	21.0	-	-	21	-
