Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	8.9	-	-	302	-
2h	7.8	5.8	9.3	395	497	509
3h+	-	6.4	-	-	754	-
Kaikki	8.3	6.4	8.9	432	514	649
Lkm	19	30.0	11	19	30	11
