Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	11.2	11.6	-	618	655
3h+	-	-	-	-	-	-
Kaikki	-	11.3	11.6	-	687	707
Lkm	-	15	11	-	15	11
