Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	-	-	-	-	-
2h	-	8.0	-	-	431	-
3h+	-	-	-	-	-	-
Kaikki	8.3	7.6	10.0	446	431	515
Lkm	4	14	4	4	14	4
