Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.3	14.8	16.0	487	499	522
2h	10.9	11.2	11.5	588	591	609
3h+	10.2	8.5	10.1	771	788	847
Kaikki	10.7	10.7	12.1	632	614	623
Lkm	274.0	232.0	110.0	274	232	110
