Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	9.9	7.6	-	491	392	-
3h+	6.6	-	6.2	511	-	416
Kaikki	8.5	7.4	6.4	484	387	370
Lkm	31.0	15	10	31	15	10
