Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.2	-	-	370	-	-
3h+	-	-	-	-	-	-
Kaikki	10.8	9.9	-	468	611	-
Lkm	12	7	-	12	7	-
