Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.6	10.7	15.3	347	362	536
2h	10.5	9.4	11.8	569	599	657
3h+	10.5	10.5	8.2	835	884	921
Kaikki	10.5	10.3	10.3	641	621	708
Lkm	172.0	116.0	50.0	172	116	50
