Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.7	13.7	13.8	392	498	482
2h	10.2	10.2	11.2	513	552	602
3h+	10.2	10.2	10.1	772	828	822
Kaikki	10.2	10.7	11.2	556	611	619
Lkm	504.0	122.0	56.0	504	122	56
