Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.9	14.7	15.3	455	467	485
2h	11.1	11.6	12.4	617	582	632
3h+	10.4	11.2	10.9	823	847	855
Kaikki	11.2	12.1	12.4	617	614	643
Lkm	368.0	354.0	176.0	368	354	176
