Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	-	-	-	-	-
2h	10.3	-	-	532	-	-
3h+	-	10.2	-	-	674	-
Kaikki	10.1	9.6	-	523	492	-
Lkm	23	13	-	23	13	-
