Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.2	12.1	-	456	455	-
2h	10.9	11.8	10.0	512	658	474
3h+	10.0	8.0	-	848	678	-
Kaikki	11.0	10.2	10.1	536	591	495
Lkm	118.0	28.0	13	118	28	13
