Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.1	10.6	-	341	356	-
2h	9.3	9.7	-	494	523	-
3h+	-	9.1	7.9	-	754	660
Kaikki	9.5	9.6	8.6	451	526	577
Lkm	19	60.0	20	19	60	20
