Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.2	9.6	11.3	369	372	381
2h	8.8	8.4	8.7	461	458	482
3h+	8.9	6.7	6.6	706	729	819
Kaikki	9.1	7.7	7.7	510	524	588
Lkm	154.0	126.0	68.0	154	126	68
