Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	14.1	13.8	-	489	456
2h	12.1	12.6	14.4	610	608	651
3h+	11.9	11.3	12.7	962	1052	1214
Kaikki	12.0	12.3	13.5	730	696	723
Lkm	191	52.0	30.0	191	52	30
