Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	11.6	11.4	-	560	654	-
3h+	11.1	-	-	781	-	-
Kaikki	11.5	11.1	11.6	616	708	584
Lkm	43.0	11	4	43	11	4
