Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	21.2	15.7	18.0	545	503	547
2h	13.6	13.2	14.6	686	628	643
3h+	11.8	11.8	15.7	940	942	838
Kaikki	16.9	14.6	17.2	620	551	569
Lkm	412.0	744.0	476.0	412	744	476
