Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	-	7.4	-	-	426
3h+	7.3	-	-	692	-	-
Kaikki	7.5	7.2	7.4	538	431	426
Lkm	11	7	10	11	7	10
