Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	19.8	20.1	20.9	663	650	676
2h	15.0	15.9	16.7	787	790	806
3h+	13.7	14.4	14.7	1087	1132	1070
Kaikki	14.9	16.2	17.5	873	848	787
Lkm	854.0	462.0	256.0	854	462	256
