Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	15.4	18.5	20.8	549	586	625
2h	14.4	14.5	15.9	715	732	763
3h+	12.6	13.4	12.8	1033	1025	1094
Kaikki	13.9	15.6	17.3	740	704	716
Lkm	262.0	648.0	372.0	262	648	372
