Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.9	12.8	13.2	413	401	426
2h	9.8	10.2	10.6	514	505	523
3h+	9.2	8.8	6.6	692	689	790
Kaikki	9.7	10.7	10.1	561	488	515
Lkm	190.0	426.0	256.0	190	426	256
