Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.1	10.5	11.1	342	345	344
2h	9.3	8.8	9.3	486	450	497
3h+	9.1	7.5	8.9	766	592	678
Kaikki	9.4	9.0	9.8	484	424	451
Lkm	166.0	152.0	92.0	166	152	92
