Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	10.6	9.4	-	299	348	-
2h	-	8.6	8.5	-	463	417
3h+	-	-	8.6	-	-	855
Kaikki	8.8	8.8	8.8	404	432	576
Lkm	16	44	19	16	44	19
