Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	-	14.7	-	-	594
2h	-	10.5	-	-	578	-
3h+	13.1	-	-	1094	-	-
Kaikki	13.1	11.2	12.9	978	590	682
Lkm	15	12	11	15	12	11
