Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	-	-	-	-	-
3h+	-	6.5	-	-	628	-
Kaikki	7.4	6.7	7.2	454	477	401
Lkm	4	12	6	4	12	6
