Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	10.7	-	-	494	-
3h+	-	-	-	-	-	-
Kaikki	8.8	10.2	-	645	585	-
Lkm	4	14	-	4	14	-
