Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	10.3	-	-	707	-
3h+	-	-	-	-	-	-
Kaikki	-	8.8	8.7	-	733	898
Lkm	-	12	5	-	12	5
