Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	12.8	-	-	357	-
2h	10.7	10.2	-	545	541	-
3h+	9.9	10.1	-	690	833	-
Kaikki	10.3	10.3	10.0	578	660	633
Lkm	49	52.0	7	49	52	7
