Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	-	13.8	-	-	457
2h	9.0	-	-	523	-	-
3h+	10.2	-	-	765	-	-
Kaikki	10.3	11.4	9.5	609	719	466
Lkm	21	5	11	21	5	11
