Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
2h	-	-	-	-	-	-
3h+	-	6.0	-	-	785	-
Kaikki	-	7.3	9.5	-	683	671
Lkm	-	12	5	-	12	5
