Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	17.4	-	-	544	-	-
2h	16.2	-	-	865	-	-
Kaikki	16.6	-	-	705	-	-
Lkm	20.0	-	-	20	-	-
