Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	18.1	19.1	-	556	554
2h	-	14.3	15.3	-	633	658
3h+	-	10.9	12.5	-	767	790
Kaikki	-	15.5	17.2	-	600	596
Lkm	-	288.0	306.0	-	288	306
