Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.2	-	-	429	-	-
2h	10.4	10.0	-	541	476	-
3h+	10.4	-	10.0	788	-	891
Kaikki	10.7	9.8	10.3	584	561	794
Lkm	102.0	12	12	102	12	12
