Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	9.6	-	-	381	-
2h	9.2	8.3	-	481	450	-
3h+	9.1	7.4	-	668	638	-
Kaikki	9.2	8.0	8.4	530	504	454
Lkm	54	54.0	5	54	54	5
