Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.4	13.6	-	350	458	-
2h	10.0	9.3	-	551	537	-
3h+	10.2	9.5	10.0	802	808	855
Kaikki	10.3	10.4	10.5	595	606	767
Lkm	210.0	76.0	17	210	76	17
