Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.5	-	-	480	-	-
2h	9.6	10.5	-	542	574	-
3h+	10.7	7.8	10.2	870	717	873
Kaikki	10.5	9.0	10.3	642	642	844
Lkm	118.0	38	18	118	38	18
