Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	10.4	11.0	-	403	384
2h	9.9	9.7	9.7	585	512	544
3h+	9.8	8.4	8.3	784	812	694
Kaikki	9.9	9.2	9.0	673	576	582
Lkm	60	74.0	46.0	60	74	46
