Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	8.9	9.5	-	436	355	-
2h	8.6	9.2	9.1	448	487	473
3h+	8.7	6.7	9.5	630	719	700
Kaikki	8.7	7.9	9.5	477	525	545
Lkm	68.0	48.0	23	68	48	23
