Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	9.5	-	-	428	-
2h	10.2	-	-	444	-	-
3h+	10.0	-	-	726	-	-
Kaikki	10.1	10.0	-	566	569	-
Lkm	17	12	-	17	12	-
