Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	12.6	20.2	22.2	403	566	600
2h	11.8	14.7	16.0	602	715	756
3h+	11.4	12.2	13.8	874	871	1050
Kaikki	11.7	15.7	18.0	663	670	699
Lkm	934.0	388.0	120.0	934	388	120
