Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	11.5	12.0	10.3	387	474	400
2h	9.9	9.3	9.9	545	521	563
3h+	9.1	7.7	8.8	697	774	775
Kaikki	9.9	8.3	9.2	544	658	637
Lkm	70.0	98.0	60.0	70	98	60
