Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	-	11.6	-	-	517	-
3h+	-	10.0	10.4	-	891	805
Kaikki	-	10.4	10.4	-	756	805
Lkm	-	33.0	14	-	33	14
