Unnamed	Keskivuokra ARA-vuokra	Keskivuokra Vapaarah. vanhat	Keskivuokra Vapaarah. uudet	Kuukausivuokra ARA-vuokra	Kuukausivuokra Vapaarah. vanhat	Kuukausivuokra Vapaarah. uudet
1h	9.7	8.7	10.1	307	355	345
2h	-	8.1	8.7	-	459	461
3h+	7.8	7.5	7.5	584	666	750
Kaikki	8.6	7.8	8.3	423	515	534
Lkm	31	78.0	40.0	31	78	40
